date,precipitation,temp_max,temp_min,wind,weather,cycle,Drizzle,Rain,Sun,Snow,Fog
5/2/15,0,18.3,7.8,3.7,sun,5/2/90,#N/A,#N/A,18.3,#N/A,#N/A
5/3/15,0,20.6,7.8,2.6,sun,5/3/90,#N/A,#N/A,20.6,#N/A,#N/A
5/4/15,0,17.2,7.2,5.2,sun,5/4/90,#N/A,#N/A,17.2,#N/A,#N/A
5/5/15,6.1,14.4,7.2,5.1,rain,5/5/90,#N/A,14.4,#N/A,#N/A,#N/A
5/6/15,0,16.7,7.2,2.6,fog,5/6/90,#N/A,#N/A,#N/A,#N/A,16.7
5/7/15,0,20.6,6.1,3,sun,5/7/90,#N/A,#N/A,20.6,#N/A,#N/A
5/8/15,0,23.9,8.3,3,sun,5/8/90,#N/A,#N/A,23.9,#N/A,#N/A
5/9/15,0,26.7,9.4,2.6,sun,5/9/90,#N/A,#N/A,26.7,#N/A,#N/A
5/10/15,0,19.4,11.1,2.8,sun,5/10/90,#N/A,#N/A,19.4,#N/A,#N/A
5/11/15,0,13.9,10,2.5,fog,5/11/90,#N/A,#N/A,#N/A,#N/A,13.9
5/12/15,4.3,15.6,10.6,3.3,rain,5/12/90,#N/A,15.6,#N/A,#N/A,#N/A
5/13/15,4.1,12.2,10,2.8,rain,5/13/90,#N/A,12.2,#N/A,#N/A,#N/A
5/14/15,0.3,17.8,9.4,2,rain,5/14/90,#N/A,17.8,#N/A,#N/A,#N/A
5/15/15,0,20,9.4,2.8,fog,5/15/90,#N/A,#N/A,#N/A,#N/A,20
5/16/15,0,15.6,11.1,3,sun,5/16/90,#N/A,#N/A,15.6,#N/A,#N/A
5/17/15,0,19.4,10.6,2.1,sun,5/17/90,#N/A,#N/A,19.4,#N/A,#N/A
5/18/15,0,25.6,12.2,3,sun,5/18/90,#N/A,#N/A,25.6,#N/A,#N/A
5/19/15,0,21.7,11.7,2.6,sun,5/19/90,#N/A,#N/A,21.7,#N/A,#N/A
5/20/15,0,23.3,10.6,1.8,fog,5/20/90,#N/A,#N/A,#N/A,#N/A,23.3
5/21/15,0,25.6,11.7,2.1,sun,5/21/90,#N/A,#N/A,25.6,#N/A,#N/A
5/22/15,0,16.7,11.7,3.7,sun,5/22/90,#N/A,#N/A,16.7,#N/A,#N/A
5/23/15,0,16.1,11.7,2.6,sun,5/23/90,#N/A,#N/A,16.1,#N/A,#N/A
5/24/15,0,17.8,11.1,2.7,sun,5/24/90,#N/A,#N/A,17.8,#N/A,#N/A
5/25/15,0,15.6,11.1,2.7,sun,5/25/90,#N/A,#N/A,15.6,#N/A,#N/A
5/26/15,0,21.7,11.7,2.1,sun,5/26/90,#N/A,#N/A,21.7,#N/A,#N/A
5/27/15,0,24.4,11.7,1.8,sun,5/27/90,#N/A,#N/A,24.4,#N/A,#N/A
5/28/15,0,27.8,12.2,2.1,sun,5/28/90,#N/A,#N/A,27.8,#N/A,#N/A
5/29/15,0,26.1,12.8,2.5,sun,5/29/90,#N/A,#N/A,26.1,#N/A,#N/A
5/30/15,0,22.8,10,2.5,sun,5/30/90,#N/A,#N/A,22.8,#N/A,#N/A
5/31/15,0,25,11.7,2.2,sun,5/31/90,#N/A,#N/A,25,#N/A,#N/A
6/1/15,4.6,16.1,11.7,3.4,rain,6/1/90,#N/A,16.1,#N/A,#N/A,#N/A
6/2/15,0.5,17.8,12.8,5,rain,6/2/90,#N/A,17.8,#N/A,#N/A,#N/A
6/3/15,0,20,11.7,3,sun,6/3/90,#N/A,#N/A,20,#N/A,#N/A
6/4/15,0,22.8,11.7,3.9,sun,6/4/90,#N/A,#N/A,22.8,#N/A,#N/A
6/5/15,0,26.7,12.8,4.3,sun,6/5/90,#N/A,#N/A,26.7,#N/A,#N/A
6/6/15,0,29.4,13.3,2.6,sun,6/6/90,#N/A,#N/A,29.4,#N/A,#N/A
6/7/15,0,31.1,15.6,3.2,sun,6/7/90,#N/A,#N/A,31.1,#N/A,#N/A
6/8/15,0,30.6,14.4,3.5,sun,6/8/90,#N/A,#N/A,30.6,#N/A,#N/A
6/9/15,0,28.9,14.4,2.7,sun,6/9/90,#N/A,#N/A,28.9,#N/A,#N/A
6/10/15,0,25.6,11.1,3,sun,6/10/90,#N/A,#N/A,25.6,#N/A,#N/A
6/11/15,0,24.4,11.1,3.5,sun,6/11/90,#N/A,#N/A,24.4,#N/A,#N/A
6/12/15,0,20,11.7,2.3,sun,6/12/90,#N/A,#N/A,20,#N/A,#N/A
6/13/15,0,23.9,9.4,2.6,sun,6/13/90,#N/A,#N/A,23.9,#N/A,#N/A
6/14/15,0,27.8,11.7,3.7,sun,6/14/90,#N/A,#N/A,27.8,#N/A,#N/A
6/15/15,0,30,16.1,3.5,drizzle,6/15/90,30,#N/A,#N/A,#N/A,#N/A
6/16/15,0,22.8,11.1,3,sun,6/16/90,#N/A,#N/A,22.8,#N/A,#N/A
6/17/15,0,25,11.1,3.1,sun,6/17/90,#N/A,#N/A,25,#N/A,#N/A
6/18/15,0,24.4,13.9,3,sun,6/18/90,#N/A,#N/A,24.4,#N/A,#N/A
6/19/15,0.5,23.9,13.3,3.2,rain,6/19/90,#N/A,23.9,#N/A,#N/A,#N/A
6/20/15,0,25,12.8,4.3,sun,6/20/90,#N/A,#N/A,25,#N/A,#N/A
6/21/15,0,25.6,13.9,3.4,sun,6/21/90,#N/A,#N/A,25.6,#N/A,#N/A
6/22/15,0,25,12.8,2.4,sun,6/22/90,#N/A,#N/A,25,#N/A,#N/A
6/23/15,0,26.1,11.7,2.4,sun,6/23/90,#N/A,#N/A,26.1,#N/A,#N/A
6/24/15,0,25.6,16.1,2.6,sun,6/24/90,#N/A,#N/A,25.6,#N/A,#N/A
6/25/15,0,30.6,15.6,3,sun,6/25/90,#N/A,#N/A,30.6,#N/A,#N/A
6/26/15,0,31.7,17.8,4.7,sun,6/26/90,#N/A,#N/A,31.7,#N/A,#N/A
6/27/15,0,33.3,17.2,3.9,sun,6/27/90,#N/A,#N/A,33.3,#N/A,#N/A
6/28/15,0.3,28.3,18.3,2.1,rain,6/28/90,#N/A,28.3,#N/A,#N/A,#N/A
6/29/15,0,28.9,17.2,2.7,sun,6/29/90,#N/A,#N/A,28.9,#N/A,#N/A
6/30/15,0,30.6,15,3.4,fog,6/30/90,#N/A,#N/A,#N/A,#N/A,30.6
7/1/15,0,32.2,17.2,4.3,sun,7/1/90,#N/A,#N/A,32.2,#N/A,#N/A
7/2/15,0,33.9,17.8,3.4,sun,7/2/90,#N/A,#N/A,33.9,#N/A,#N/A
7/3/15,0,33.3,17.8,2.6,sun,7/3/90,#N/A,#N/A,33.3,#N/A,#N/A
7/4/15,0,33.3,15,2.9,sun,7/4/90,#N/A,#N/A,33.3,#N/A,#N/A
7/5/15,0,32.8,16.7,2.1,sun,7/5/90,#N/A,#N/A,32.8,#N/A,#N/A
7/6/15,0,29.4,15.6,3.2,drizzle,7/6/90,29.4,#N/A,#N/A,#N/A,#N/A
7/7/15,0,27.2,13.9,2.4,sun,7/7/90,#N/A,#N/A,27.2,#N/A,#N/A
7/8/15,0,30,14.4,1.9,drizzle,7/8/90,30,#N/A,#N/A,#N/A,#N/A
7/9/15,0,28.9,14.4,3.4,sun,7/9/90,#N/A,#N/A,28.9,#N/A,#N/A
7/10/15,0,21.1,16.7,3.7,sun,7/10/90,#N/A,#N/A,21.1,#N/A,#N/A
7/11/15,0,22.2,16.7,3,sun,7/11/90,#N/A,#N/A,22.2,#N/A,#N/A
7/12/15,0,26.1,16.7,2.2,sun,7/12/90,#N/A,#N/A,26.1,#N/A,#N/A
7/13/15,0,25.6,16.1,3.1,sun,7/13/90,#N/A,#N/A,25.6,#N/A,#N/A
7/14/15,0,27.8,16.1,3.3,sun,7/14/90,#N/A,#N/A,27.8,#N/A,#N/A
7/15/15,0,26.1,14.4,3.2,sun,7/15/90,#N/A,#N/A,26.1,#N/A,#N/A
7/16/15,0,26.1,15,2.8,sun,7/16/90,#N/A,#N/A,26.1,#N/A,#N/A
7/17/15,0,27.8,13.9,3.3,sun,7/17/90,#N/A,#N/A,27.8,#N/A,#N/A
7/18/15,0,33.3,17.8,3.4,sun,7/18/90,#N/A,#N/A,33.3,#N/A,#N/A
7/19/15,0,35,17.2,3.3,sun,7/19/90,#N/A,#N/A,35,#N/A,#N/A
7/20/15,0,26.7,16.7,3.9,sun,7/20/90,#N/A,#N/A,26.7,#N/A,#N/A
7/21/15,0,23.9,15,2.4,sun,7/21/90,#N/A,#N/A,23.9,#N/A,#N/A
7/22/15,0,23.9,13.9,2.8,sun,7/22/90,#N/A,#N/A,23.9,#N/A,#N/A
7/23/15,0,26.1,14.4,1.9,sun,7/23/90,#N/A,#N/A,26.1,#N/A,#N/A
7/24/15,0.3,22.8,13.3,3.8,rain,7/24/90,#N/A,22.8,#N/A,#N/A,#N/A
7/25/15,0,21.1,14.4,2.4,fog,7/25/90,#N/A,#N/A,#N/A,#N/A,21.1
7/26/15,2,22.2,13.9,2.6,rain,7/26/90,#N/A,22.2,#N/A,#N/A,#N/A
7/27/15,0,23.3,12.2,1.9,fog,7/27/90,#N/A,#N/A,#N/A,#N/A,23.3
7/28/15,0,27.8,13.9,3.4,sun,7/28/90,#N/A,#N/A,27.8,#N/A,#N/A
7/29/15,0,32.2,14.4,3.8,sun,7/29/90,#N/A,#N/A,32.2,#N/A,#N/A
7/30/15,0,34.4,17.2,3.5,sun,7/30/90,#N/A,#N/A,34.4,#N/A,#N/A
7/31/15,0,34.4,17.8,2.6,sun,7/31/90,#N/A,#N/A,34.4,#N/A,#N/A
8/1/15,0,33.3,15.6,3.1,sun,8/1/90,#N/A,#N/A,33.3,#N/A,#N/A
8/2/15,0,30.6,16.1,2,sun,8/2/90,#N/A,#N/A,30.6,#N/A,#N/A
8/3/15,0,28.3,17.2,2.3,sun,8/3/90,#N/A,#N/A,28.3,#N/A,#N/A
8/4/15,0,26.1,14.4,2.6,fog,8/4/90,#N/A,#N/A,#N/A,#N/A,26.1
8/5/15,0,23.3,12.2,3.5,sun,8/5/90,#N/A,#N/A,23.3,#N/A,#N/A
8/6/15,0,25,15,2.9,sun,8/6/90,#N/A,#N/A,25,#N/A,#N/A
8/7/15,0,28.3,15.6,3.7,sun,8/7/90,#N/A,#N/A,28.3,#N/A,#N/A
8/8/15,0,25,15.6,3.6,fog,8/8/90,#N/A,#N/A,#N/A,#N/A,25
8/9/15,0,28.3,15,2.2,sun,8/9/90,#N/A,#N/A,28.3,#N/A,#N/A
8/10/15,0,28.9,16.1,2.4,sun,8/10/90,#N/A,#N/A,28.9,#N/A,#N/A
8/11/15,0,30,16.7,4.4,sun,8/11/90,#N/A,#N/A,30,#N/A,#N/A
8/12/15,7.6,28.3,16.7,2.7,rain,8/12/90,#N/A,28.3,#N/A,#N/A,#N/A
8/13/15,0,28.3,15.6,2.2,sun,8/13/90,#N/A,#N/A,28.3,#N/A,#N/A
8/14/15,30.5,18.3,15,5.2,rain,8/14/90,#N/A,18.3,#N/A,#N/A,#N/A
8/15/15,0,21.7,13.9,3.7,sun,8/15/90,#N/A,#N/A,21.7,#N/A,#N/A
8/16/15,0,25,14.4,3.7,sun,8/16/90,#N/A,#N/A,25,#N/A,#N/A
8/17/15,0,27.2,13.9,3,sun,8/17/90,#N/A,#N/A,27.2,#N/A,#N/A
8/18/15,0,30,15,3,sun,8/18/90,#N/A,#N/A,30,#N/A,#N/A
8/19/15,0,31.7,16.1,2.1,drizzle,8/19/90,31.7,#N/A,#N/A,#N/A,#N/A
8/20/15,2,22.8,14.4,4.2,rain,8/20/90,#N/A,22.8,#N/A,#N/A,#N/A
8/21/15,0,22.2,14.4,2.6,sun,8/21/90,#N/A,#N/A,22.2,#N/A,#N/A
8/22/15,0,26.7,12.2,2.5,drizzle,8/22/90,26.7,#N/A,#N/A,#N/A,#N/A
8/23/15,0,27.8,13.9,1.8,drizzle,8/23/90,27.8,#N/A,#N/A,#N/A,#N/A
8/24/15,0,23.9,12.2,2.3,sun,8/24/90,#N/A,#N/A,23.9,#N/A,#N/A
8/25/15,0,25.6,12.2,3.4,sun,8/25/90,#N/A,#N/A,25.6,#N/A,#N/A
8/26/15,0,28.3,13.9,1.7,sun,8/26/90,#N/A,#N/A,28.3,#N/A,#N/A
8/27/15,0,29.4,14.4,2.1,sun,8/27/90,#N/A,#N/A,29.4,#N/A,#N/A
8/28/15,0.5,23.3,15.6,2.6,rain,8/28/90,#N/A,23.3,#N/A,#N/A,#N/A
8/29/15,32.5,22.2,13.3,5.8,rain,8/29/90,#N/A,22.2,#N/A,#N/A,#N/A
8/30/15,10.2,20,12.8,4.7,rain,8/30/90,#N/A,20,#N/A,#N/A,#N/A
8/31/15,0,18.9,16.1,5.8,sun,8/31/90,#N/A,#N/A,18.9,#N/A,#N/A
9/1/15,5.8,19.4,13.9,5,rain,9/1/90,#N/A,19.4,#N/A,#N/A,#N/A
9/2/15,0,19.4,11.1,3.8,sun,9/2/90,#N/A,#N/A,19.4,#N/A,#N/A
9/3/15,0,18.3,10.6,2.9,sun,9/3/90,#N/A,#N/A,18.3,#N/A,#N/A
9/4/15,0,18.3,10,2.9,sun,9/4/90,#N/A,#N/A,18.3,#N/A,#N/A
9/5/15,0.3,20.6,8.9,3.5,rain,9/5/90,#N/A,20.6,#N/A,#N/A,#N/A
9/6/15,5.3,16.1,11.7,2.4,rain,9/6/90,#N/A,16.1,#N/A,#N/A,#N/A
9/7/15,0.3,21.1,13.3,1.5,rain,9/7/90,#N/A,21.1,#N/A,#N/A,#N/A
9/8/15,0,22.8,13.3,2.4,sun,9/8/90,#N/A,#N/A,22.8,#N/A,#N/A
9/9/15,0,24.4,13.9,3.3,sun,9/9/90,#N/A,#N/A,24.4,#N/A,#N/A
9/10/15,0,25,14.4,3.6,fog,9/10/90,#N/A,#N/A,#N/A,#N/A,25
9/11/15,0,27.2,15,3.1,sun,9/11/90,#N/A,#N/A,27.2,#N/A,#N/A
9/12/15,0,26.7,14.4,2.1,sun,9/12/90,#N/A,#N/A,26.7,#N/A,#N/A
9/13/15,0.5,20.6,12.8,3,rain,9/13/90,#N/A,20.6,#N/A,#N/A,#N/A
9/14/15,0,16.7,10.6,3.4,sun,9/14/90,#N/A,#N/A,16.7,#N/A,#N/A
9/15/15,0,17.8,10,2.8,sun,9/15/90,#N/A,#N/A,17.8,#N/A,#N/A
9/16/15,1,20,10,1.9,rain,9/16/90,#N/A,20,#N/A,#N/A,#N/A
9/17/15,1.8,18.3,12.8,3.8,rain,9/17/90,#N/A,18.3,#N/A,#N/A,#N/A
9/18/15,0,19.4,12.8,2.6,sun,9/18/90,#N/A,#N/A,19.4,#N/A,#N/A
9/19/15,0,21.1,14.4,4.3,sun,9/19/90,#N/A,#N/A,21.1,#N/A,#N/A
9/20/15,4.1,22.8,12.2,6.8,rain,9/20/90,#N/A,22.8,#N/A,#N/A,#N/A
9/21/15,0,18.3,9.4,2.7,fog,9/21/90,#N/A,#N/A,#N/A,#N/A,18.3
9/22/15,0,18.9,7.8,2,sun,9/22/90,#N/A,#N/A,18.9,#N/A,#N/A
9/23/15,0,20.6,8.3,1.8,sun,9/23/90,#N/A,#N/A,20.6,#N/A,#N/A
9/24/15,0,22.2,11.1,2.5,fog,9/24/90,#N/A,#N/A,#N/A,#N/A,22.2
9/25/15,2,15.6,12.8,2.6,rain,9/25/90,#N/A,15.6,#N/A,#N/A,#N/A
9/26/15,0,18.3,10,2.7,sun,9/26/90,#N/A,#N/A,18.3,#N/A,#N/A
9/27/15,0,17.8,7.2,3.8,sun,9/27/90,#N/A,#N/A,17.8,#N/A,#N/A
9/28/15,0,21.1,9.4,5.1,sun,9/28/90,#N/A,#N/A,21.1,#N/A,#N/A
9/29/15,0,21.7,8.9,1.9,sun,9/29/90,#N/A,#N/A,21.7,#N/A,#N/A
9/30/15,0,18.3,10,1.3,fog,9/30/90,#N/A,#N/A,#N/A,#N/A,18.3
10/1/15,0,21.1,9.4,1.3,fog,10/1/90,#N/A,#N/A,#N/A,#N/A,21.1
10/2/15,0,15.6,10,2.9,fog,10/2/90,#N/A,#N/A,#N/A,#N/A,15.6
10/3/15,0,19.4,11.1,4.8,sun,10/3/90,#N/A,#N/A,19.4,#N/A,#N/A
10/4/15,0,22.8,10,3.7,sun,10/4/90,#N/A,#N/A,22.8,#N/A,#N/A
10/5/15,0,23.3,9.4,1.6,sun,10/5/90,#N/A,#N/A,23.3,#N/A,#N/A
10/6/15,0,18.3,10,2.6,drizzle,10/6/90,18.3,#N/A,#N/A,#N/A,#N/A
10/7/15,9.9,16.1,13.9,2.2,rain,10/7/90,#N/A,16.1,#N/A,#N/A,#N/A
10/8/15,0,18.9,13.3,1.1,fog,10/8/90,#N/A,#N/A,#N/A,#N/A,18.9
10/9/15,0.3,19.4,12.2,2.6,rain,10/9/90,#N/A,19.4,#N/A,#N/A,#N/A
10/10/15,28.7,21.1,13.3,4.7,rain,10/10/90,#N/A,21.1,#N/A,#N/A,#N/A
10/11/15,0,17.8,10.6,2.6,sun,10/11/90,#N/A,#N/A,17.8,#N/A,#N/A
10/12/15,4.6,18.3,10.6,2.8,rain,10/12/90,#N/A,18.3,#N/A,#N/A,#N/A
10/13/15,1.3,16.7,9.4,3.2,rain,10/13/90,#N/A,16.7,#N/A,#N/A,#N/A
10/14/15,0,15,10,5,fog,10/14/90,#N/A,#N/A,#N/A,#N/A,15
10/15/15,0,21.1,9.4,3.4,fog,10/15/90,#N/A,#N/A,#N/A,#N/A,21.1
10/16/15,0,20,8.9,1.3,sun,10/16/90,#N/A,#N/A,20,#N/A,#N/A
10/17/15,0.3,19.4,11.7,1.3,rain,10/17/90,#N/A,19.4,#N/A,#N/A,#N/A
10/18/15,3.8,15,12.8,2,rain,10/18/90,#N/A,15,#N/A,#N/A,#N/A
10/19/15,0.3,17.2,12.2,2.6,rain,10/19/90,#N/A,17.2,#N/A,#N/A,#N/A
10/20/15,0,17.8,10.6,1.8,fog,10/20/90,#N/A,#N/A,#N/A,#N/A,17.8
10/21/15,0,16.1,8.3,1.3,fog,10/21/90,#N/A,#N/A,#N/A,#N/A,16.1
10/22/15,0,16.1,8.9,2.7,fog,10/22/90,#N/A,#N/A,#N/A,#N/A,16.1
10/23/15,0,12.8,7.2,2.6,fog,10/23/90,#N/A,#N/A,#N/A,#N/A,12.8
10/24/15,0,15,8.9,2.9,fog,10/24/90,#N/A,#N/A,#N/A,#N/A,15
10/25/15,8.9,19.4,8.9,3.4,rain,10/25/90,#N/A,19.4,#N/A,#N/A,#N/A
10/26/15,6.9,12.2,10,4.6,rain,10/26/90,#N/A,12.2,#N/A,#N/A,#N/A
10/27/15,0,16.1,7.8,1.7,fog,10/27/90,#N/A,#N/A,#N/A,#N/A,16.1
10/28/15,3.3,13.9,11.1,2.8,rain,10/28/90,#N/A,13.9,#N/A,#N/A,#N/A
10/29/15,1.8,15,12.2,4.7,rain,10/29/90,#N/A,15,#N/A,#N/A,#N/A
10/30/15,19.3,17.2,11.7,6.7,rain,10/30/90,#N/A,17.2,#N/A,#N/A,#N/A
10/31/15,33,15.6,11.7,7.2,rain,10/31/90,#N/A,15.6,#N/A,#N/A,#N/A
11/1/15,26.2,12.2,8.9,6,rain,11/1/90,#N/A,12.2,#N/A,#N/A,#N/A
11/2/15,0.3,11.1,7.2,2.8,rain,11/2/90,#N/A,11.1,#N/A,#N/A,#N/A
11/3/15,0.8,10.6,5,1.4,rain,11/3/90,#N/A,10.6,#N/A,#N/A,#N/A
11/4/15,0,10,3.3,2.2,sun,11/4/90,#N/A,#N/A,10,#N/A,#N/A
11/5/15,1.3,11.7,7.8,2.3,rain,11/5/90,#N/A,11.7,#N/A,#N/A,#N/A
11/6/15,0,15.6,8.3,2.7,fog,11/6/90,#N/A,#N/A,#N/A,#N/A,15.6
11/7/15,12.7,12.2,9.4,3,rain,11/7/90,#N/A,12.2,#N/A,#N/A,#N/A
11/8/15,6.6,11.1,7.8,1.8,rain,11/8/90,#N/A,11.1,#N/A,#N/A,#N/A
11/9/15,3.3,10,5,1.3,rain,11/9/90,#N/A,10,#N/A,#N/A,#N/A
11/10/15,1.3,11.1,3.9,3.9,rain,11/10/90,#N/A,11.1,#N/A,#N/A,#N/A
11/11/15,1.5,11.1,6.1,4.6,rain,11/11/90,#N/A,11.1,#N/A,#N/A,#N/A
11/12/15,9.9,11.1,5,5.1,rain,11/12/90,#N/A,11.1,#N/A,#N/A,#N/A
11/13/15,33.5,13.3,9.4,6.5,rain,11/13/90,#N/A,13.3,#N/A,#N/A,#N/A
11/14/15,47.2,9.4,6.1,4.5,rain,11/14/90,#N/A,9.4,#N/A,#N/A,#N/A
11/15/15,22.4,8.9,2.2,4.1,rain,11/15/90,#N/A,8.9,#N/A,#N/A,#N/A
11/16/15,2,8.9,1.7,4,rain,11/16/90,#N/A,8.9,#N/A,#N/A,#N/A
11/17/15,29.5,13.3,6.7,8,rain,11/17/90,#N/A,13.3,#N/A,#N/A,#N/A
11/18/15,1.5,8.9,3.3,3.8,rain,11/18/90,#N/A,8.9,#N/A,#N/A,#N/A
11/19/15,2,8.9,2.8,4.2,rain,11/19/90,#N/A,8.9,#N/A,#N/A,#N/A
11/20/15,0,8.3,0.6,4,fog,11/20/90,#N/A,#N/A,#N/A,#N/A,8.3
11/21/15,0,8.9,0.6,4.7,sun,11/21/90,#N/A,#N/A,8.9,#N/A,#N/A
11/22/15,0,10,1.7,3.1,fog,11/22/90,#N/A,#N/A,#N/A,#N/A,10
11/23/15,3,6.7,0,1.3,rain,11/23/90,#N/A,6.7,#N/A,#N/A,#N/A
11/24/15,7.1,6.7,2.8,4.5,rain,11/24/90,#N/A,6.7,#N/A,#N/A,#N/A
11/25/15,0,7.2,0,5.7,sun,11/25/90,#N/A,#N/A,7.2,#N/A,#N/A
11/26/15,0,9.4,-1,4.3,sun,11/26/90,#N/A,#N/A,9.4,#N/A,#N/A
11/27/15,0,9.4,-1.6,3,sun,11/27/90,#N/A,#N/A,9.4,#N/A,#N/A
11/28/15,0,7.2,-2.7,1,sun,11/28/90,#N/A,#N/A,7.2,#N/A,#N/A
11/29/15,0,1.7,-2.1,0.9,fog,11/29/90,#N/A,#N/A,#N/A,#N/A,1.7
11/30/15,0.5,5.6,-3.8,1.7,rain,11/30/90,#N/A,5.6,#N/A,#N/A,#N/A
12/1/15,12.2,10,3.9,3.5,rain,12/1/90,#N/A,10,#N/A,#N/A,#N/A
12/2/15,2.5,10.6,4.4,5,rain,12/2/90,#N/A,10.6,#N/A,#N/A,#N/A
12/3/15,12.7,15.6,7.8,5.9,rain,12/3/90,#N/A,15.6,#N/A,#N/A,#N/A
12/4/15,2,10.6,6.1,4.7,rain,12/4/90,#N/A,10.6,#N/A,#N/A,#N/A
12/5/15,15.7,10,6.1,4,rain,12/5/90,#N/A,10,#N/A,#N/A,#N/A
12/6/15,11.2,12.8,7.2,5.9,rain,12/6/90,#N/A,12.8,#N/A,#N/A,#N/A
12/7/15,27.4,11.1,8.3,3.4,rain,12/7/90,#N/A,11.1,#N/A,#N/A,#N/A
12/8/15,54.1,15.6,10,6.2,rain,12/8/90,#N/A,15.6,#N/A,#N/A,#N/A
12/9/15,13.5,12.2,7.8,6.3,rain,12/9/90,#N/A,12.2,#N/A,#N/A,#N/A
12/10/15,9.4,11.7,6.1,7.5,rain,12/10/90,#N/A,11.7,#N/A,#N/A,#N/A
12/11/15,0.3,9.4,4.4,2.8,rain,12/11/90,#N/A,9.4,#N/A,#N/A,#N/A
12/12/15,16,8.9,5.6,5.6,rain,12/12/90,#N/A,8.9,#N/A,#N/A,#N/A
12/13/15,1.3,7.8,6.1,6.1,rain,12/13/90,#N/A,7.8,#N/A,#N/A,#N/A
12/14/15,0,7.8,1.7,1.7,sun,12/14/90,#N/A,#N/A,7.8,#N/A,#N/A
12/15/15,1.5,6.7,1.1,2.9,rain,12/15/90,#N/A,6.7,#N/A,#N/A,#N/A
12/16/15,3.6,6.1,2.8,2.3,rain,12/16/90,#N/A,6.1,#N/A,#N/A,#N/A
12/17/15,21.8,6.7,3.9,6,rain,12/17/90,#N/A,6.7,#N/A,#N/A,#N/A
12/18/15,18.5,8.9,4.4,5.1,rain,12/18/90,#N/A,8.9,#N/A,#N/A,#N/A
12/19/15,0,8.3,2.8,4.1,fog,12/19/90,#N/A,#N/A,#N/A,#N/A,8.3
12/20/15,4.3,7.8,4.4,6.7,rain,12/20/90,#N/A,7.8,#N/A,#N/A,#N/A
12/21/15,27.4,5.6,2.8,4.3,rain,12/21/90,#N/A,5.6,#N/A,#N/A,#N/A
12/22/15,4.6,7.8,2.8,5,rain,12/22/90,#N/A,7.8,#N/A,#N/A,#N/A
12/23/15,6.1,5,2.8,7.6,rain,12/23/90,#N/A,5,#N/A,#N/A,#N/A
12/24/15,2.5,5.6,2.2,4.3,rain,12/24/90,#N/A,5.6,#N/A,#N/A,#N/A
12/25/15,5.8,5,2.2,1.5,rain,12/25/90,#N/A,5,#N/A,#N/A,#N/A
12/26/15,0,4.4,0,2.5,sun,12/26/90,#N/A,#N/A,4.4,#N/A,#N/A
12/27/15,8.6,4.4,1.7,2.9,rain,12/27/90,#N/A,4.4,#N/A,#N/A,#N/A
12/28/15,1.5,5,1.7,1.3,rain,12/28/90,#N/A,5,#N/A,#N/A,#N/A
12/29/15,0,7.2,0.6,2.6,fog,12/29/90,#N/A,#N/A,#N/A,#N/A,7.2
12/30/15,0,5.6,-1,3.4,sun,12/30/90,#N/A,#N/A,5.6,#N/A,#N/A
12/31/15,0,5.6,-2.1,3.5,sun,12/31/90,#N/A,#N/A,5.6,#N/A,#N/A